id,script
150," Liebe Freunde, am 1. September entscheidet sich die Zukunft nicht nur für Sachsen und Thüringen, sondern die Zukunft für Deutschland. Macht die AfD zur stärksten Kraft. Macht unsere Spitzenkandidaten zum Ministerpräsidenten. Und ihr habt die Wende in allen politischen Bereichen. Darum AfD wählen. Untertitelung des ZDF, 2020"
151," Willkommen beim großen AfD-Klüngelkalender. Heute, Annalena ist eifersüchtig. Annalena und Friedrich, was ist denn mit euch los? Ihr seid so still heute. Ich bin eifertüchtig. Oh, warum denn das? Friedrich hat Robert viel lieber als Misch. Aber das stimmt doch gar nicht, Annalena. Ich habe euch beide gleich lieb. Warum darf dann Robert in seinem Ministerium bleiben und ich nicht? Mach dir keine Sorgen, Annalena. Natürlich bleibst du Außenministerin. Und Robert Wirtschaftsminister und Schem bleibt im Landwirtschaftsministerium. Mit meiner CDU wird sich eben nichts ändern. Und was sollen die Menschen machen, die sich echte Veränderung wünschen? Die sollten AfD wählen. Du kannst nicht genug bekommen vom AfD-Klüngelkalender. Jetzt Kanal abonnieren und keine Folge mehr verpassen."
152," Die Lehrerin schimpft mit euch. Jeder kriegt sein... Dankeschön. Gerne, gerne. Geht jetzt sofort. Dankeschön. Gerne. Das ist ein Sicherheitsbereich und da müsst ihr nicht frei umlaufen. Einmal bitte mitkommen."
153," Deutschland steckt in der schwersten Wirtschaftskrise. Wie reagiert die Politik? Gar nicht. In Berlin wird nicht gearbeitet. Man hat die Sitzungstage ausgesetzt. Bis zu den Neuwahlen im Februar soll hier nicht mehr gearbeitet werden. Und das mithilfe der CDU. Die CDU bedeutet Stillstand, um es hier mal ganz klar zu sagen. Deutschland hat die höchsten Energiepreise weltweit. Das hat zur Folge, dass die Unternehmen entweder ins Ausland gehen oder pleite. Und Hans-Werner Sinn hat die Giftliste, wie er sie nennt, ganz genau benannt, was die Verbrechen der Politik sind. Ich fange hier mal an. Ölheißungsverbot ab 2024. Verbrenner aus 2035. Verschärfung der Flottenverbrauchsformel 2018. Im Übrigen, die AfD hat dagegen protestiert als einzige Fraktion. Die CDU hat freudig dazu gestimmt. Kohle aus bis 2038. Erdgasausstieg bis 2045. Planung zum Rück- und Umbau der Gasnetze 2024. Das heißt, die Gasnetze werden hier einfach rausgerissen, ohne eine Alternative zu haben. Das geht auch nur mit Kinderbuchautoren wie Habeck. Dann das Energieeffizienzgesetz 2023. Atomausstieg. Die letzten sicheren Kernkraftwerke wurden einfach abgestellt im letzten Jahr. Ja, so sieht das aus. Und dementsprechend heißt es, wir brauchen eine echte Politikwende. Und das geht nur mit der AfD."
154," Wir sind grundsätzlich, und das fordern wir seit Jahren, für einen Kompetenzrückbau der Europäischen Union. Wir glauben, dass die Europäische Union mit dem bürokratischen Überbau zu übergriffig ist, in die Industrie, auch in die Nationalstaaten, wo die gewählten Parlamente sind. Und dort fordern wir seit Jahren einen Kompetenzrückbau, also auch, dass supranationales Recht nicht mehr nationales Recht bricht. Stichwort Verbrennerverbot kommt aus der Europäischen Union, aus der Kommission."
155," Ein Herr Habeck, der ewige Philosophiestudent, Kinderbücher geschrieben, denkt sich, er sei so kompetent, da könnte er jetzt auch das Superministerium übernehmen, Wirtschaft und Energie. Das wäre ungefähr genau das Gleiche, als wenn ich jetzt als promovierte Volkswirtin sagen würde, Mensch, was machen wir denn heute? Diese Raketenwissenschaften interessieren mich. Ich möchte gerne verantwortlich sein, wenn die nächste Marsrakete zusammengeflickt wird. Und ich möchte sie endabnehmen. Das wäre genau das Gleiche, es wäre genauso vermessen. Und darum sagen wir als Alternative für Deutschland, ja vielleicht kann ich es ja doch, wer weiß. Darum sagen wir als Alternative für Deutschland und vor allen Dingen ich persönlich, erst mal brauchen wir einen TÜV-Test für Politiker einer Regierung. TÜV! TÜV! TÜV! TÜV! TÜV! TÜV! TÜV!"
156," Wie sieht es mit den Menschen aus? Die Menschen leiden unter einem sogenannten realen Kaufkraftverlust. Sie haben keine Kaufkraft mehr. Sie merken, dass ihr Geld immer weniger wert ist, was sie verdienen. Die Preise steigen, es ist das, was Habeck nicht kapiert, was niemand hier kapiert. Wir haben es hier mit so hohen, sehr starken, gravierenden, inflatorischen Tendenzen zu tun, dass nicht nur einer arbeiten muss, sondern gleich zwei Leute arbeiten müssen. Das ist hier gängiges Prinzip. Dann steigen die Mieten. Wir haben eine Vermögenspreisinflation. Alles steigt. Lebensmittelpreise. Man muss mal in den Supermarkt reingehen, was hier eigentlich los ist. Die Leute können das sich überhaupt gar nicht mehr leisten. Und dann geht es weiter mit dem Auto, des Pendeln zum Arbeitsplatz. Wer soll denn das eigentlich alles noch an der Zafssäule bezahlen?"
157," Das hat ja auch Angela Merkel gefunden, da muss man ihr auch mal Recht geben, weil das günstige russische Erdgas hat das Scheitern der grünen Energiewende kaschiert. Das über Jahre. Es war komplementär zum EEG und dann sind die Preise aber trotzdem durch die Decke gegangen. Ich habe es ja gerade schon gesagt, auch vor dem russischen Einmarsch, vor der Sanktionspolitik hatte Deutschland die höchsten Energiepreise. Also das heißt, dadurch ist es doch völlig klar, dass unsere Probleme hausgemacht sind."
158," Taurus ist der nächste Entwicklungsschritt eines Marschlu-Körpers, der in Deutschland produziert wurde und auch von deutschen Soldaten bedient werden muss. Und er hat eine deutlich höhere Reichweite als die amerikanischen Mittelstreckenraketen Ettecamps oder als die britischen Mittelstreckenraketen. Mit Taurus würde man rein theoretisch Moskau erreichen. Und dementsprechend wäre Taurus eine Überschreitung der roten Linie für die Russen. Und das hätte zur Folge, dass der NATO-Bündnisfall in Kraft treten würde. Und das wäre eine Vollkatastrophe, wie sich hier vielleicht jeder vorstellen kann. Wir laufen hier in einen großen Krieg hinein mit einer Atommacht und das völlig ohne Not. Und warum? Weil jemand, der überhaupt gar keine Ahnung hat, keine Ahnung hat, wie Friedrich Merz tatsächlich damit kokettiert, eine deutsche Technologie an die Ukraine auszuliefern. Und diese Auslieferung, der Abschuss einer deutschen Rakete aus der Ukraine heraus auf ein russisches Ziel, wird als Reaktion, das werde ich Ihnen vorhersagen, was passieren wird, wird als russische Reaktion nach sich ziehen, dass ein deutsches Ziel beschossen wird. Das ist der NATO-Bündnisfall, dann haben wir Krieg. Und dementsprechend ist das unbedingt zu verhindern. Die AfD ist angetreten, unbedingt Taurus zu verhindern. Wir werden uns im nächsten Bundestag dafür einsetzen, dass Taurus verhindert wird. Denn Taurus ist eine große Gefahr, eine existenzielle Gefahr für Deutschland und für Europa."
159," Die Bundesrepublik Deutschland steckt in der schwersten Wirtschaftskrise und im Bundestag wird einfach nicht gearbeitet und die Tagesordnung abgesetzt. Dann leidet Deutschland unter einer erodierenden Sicherheit aufgrund der drastisch gestiegenen Ausländerkriminalität. Das gehört eben auch mit dazu. Darum fordern wir seit langem, die Grenzen endlich zu schließen. Und auch in diesem Feld wurde nie etwas gemacht. Wir bieten der CDU an, hier einen Antrag durchzubringen, unsere Grenzen zu kontrollieren. Und stattdessen werden die Anträge von der Tagesordnung runtergewischt oder abgelehnt. Auch das spricht Bände. Und das riecht aus unserer Sicht nach Wählerbetrug. Das ist eine zutiefstwirtschaftsfeindliche Politik, die hier betrieben wird. Und Friedrich Merz wird es mit Linken, Grünen und SPD nicht lösen können. Und dementsprechend heißt es auch hier, das Original zu wählen, die AfD. Und damit werden wir in den Wahlkampf gehen. Und wir plädieren vor allen Dingen dafür noch einmal. Wir wollen hier arbeiten. Wir wollen, dass im Bundestag gearbeitet wird. Hier dürfen nicht die Sitzungstage ausgesetzt werden. Hier müssen Anträge zur Reform und zur Gesundung Deutschlands eingebracht und abgestimmt werden. Und dafür setzen wir uns ein. Wir wollen, dass im Bundestag gearbeitet wird."
160," Jeder ist herzlich willkommen, der sich positiv in unsere Gesellschaft einbringt. Punkt. Und so sollte es auch gehalten werden. Das, was die Menschen bemängeln, das, was sie gerade gehört haben, das ist der Kontrollverlust und der Verlust über die innere Sicherheit, weil Gesetze nicht eingehalten werden und nicht umgesetzt werden, so wie das ihre Kollegin auch in diesen beiden Fällen richtigerweise gesagt hat. Das ist das Problem. Und dementsprechend geht es darum, dass wir endlich den politischen Willen haben. Ich hoffe mit der nächsten Bundesregierung, dass wir endlich in die Umsetzung kommen, dass Recht und Gesetz vor allen Dingen in der Migrationsfrage umgesetzt wird, damit es genau nicht zu einer gesellschaftlichen Spaltung kommt und zu diesem typischen Übereinkamm scheren."
161," Wir haben ja gerade über die Alterskohorte zwischen 16 und 24 Jahre gesprochen. Und diese Alterskohorte fallen Schüler rein, Studienanfänger und Berufsanfänger. Und diese Gruppe sieht genau, wie es an den Schulen aussieht. Wir haben das Problem in westdeutschen Großstädten der migrantischen Überforderung. Sie haben Patchwork-Klassen. Teilweise wird nicht mehr sauber Deutsch gesprochen. Es wird auch kein Wissen mehr vermittelt. Das kriegen die sehr genau mit. Das sind auch die Hauptkritikpunkte. Dann merken die Jugendlichen und jungen Wähler, dass ihre Lebensgrundlage hier gerade zerstört wird."
162," Aber wir haben hier ein ernstes Thema, das uns jetzt seit Tagen beschäftigt. Denn erstmals hat ein islamistischer Terrorist in Deutschland einen Polizeibeamten getötet. Der mutige Polizist Ruven L. hat sein Leben verloren beim Versuch, Bürger zu schützen, die ihr Grundrecht auf freie Meinungsäußerung ausüben wollten. Den Angehörigen von Ruven L. gilt in dieser schweren Stunde unser aufrichtiges Beileid. Wir wünschen Ihnen viel Kraft und Herrn Stürzenberger und den anderen Opfern des brutalen Messerangriffs in Mannheim schnelle Genesung. Die AfD-Fraktion hat bei der Bundespräsidentin eine Schweigeminute für den getöteten Polizisten beantragt. Mit diesem Mordanschlag erreicht die importierte Gewalt eine neue Qualität. Es ist offengesagt eine Schande, dass die politisch Verantwortlichen in diesem Land dafür lediglich dürre Pflichtübungen und abgedroschene Phrasen übrig haben. Bundespräsident Steinmeier erreicht einen neuen Gipfel der Geschmacklosigkeit, wenn er den Messermord von Mannheim zum Anlass nimmt, vor der, ich zitiere, Verrohung der politischen Auseinandersetzung und der wachsenden Gewaltbereitschaft in unserem Land, Zitat Ende, zu warnen. Ich muss dazu sagen, dass ein islamistischer Terroranschlag keine politische Auseinandersetzung ist. Und es ist auch blanker Hohn für die Bürger, die unter dem durch die Massenmigration verursachten Verlust der Sicherheit im öffentlichen Raum zu leiden haben. Gleiches gilt für die Gleichsetzung der Grölereien auf Sylt mit dem Anschlag in Mannheim durch Grün-Chefin Ricarda Lang. Beides ist gleichermaßen eine Bedrohung der Freiheit, behauptet die Grün-Chefin. Das ist eine ungeheuerliche Entgleisung und eine Verhöhnung der Opfer. Worte können allerdings weder dem heintückisch erstochenen jungen Familienvater und Polizeibeamten wieder lebendig machen, noch die Trauer seiner Angehörigen stillen, noch den Bürgern ihre Freiheit und Sicherheit im öffentlichen Raum wiedergeben. Der mörderische Messeanschlag von Mannheim ist ein Fanal. Wie viele Menschen sollen noch sterben oder schwer verletzt werden? Es muss endlich gehandelt werden. Was wir brauchen, ist eine Migrationswende in Deutschland. Voraussetzung dafür ist die Benennung der Ursachen und der Verantwortlichen. Die kriminelle Schuld an diesem Mord und diesem Blutbad trifft den Attentäter. Politische Schuld und Verantwortung trifft dagegen jene Politiker, die über Jahre und Jahrzehnte eine Politik der offenen Grenzen und der willkürlichen Masseneinwanderung betreiben und alle Machtmittel aufgeboten haben, um Kritiker zu diffamieren und mundtot zu machen. Diese Politik hat erst dazu geführt, dass gefährliche Menschen wie der afghanische Mörder ins Land gekommen sind und es nicht verlassen müssen. Und die dafür verantwortlich sind, dass unsere Polizeibeamten dafür den Kopf hinhalten müssen, wie der in Mannheim ermordete Ruben L. dafür auch mit ihrem Leben und mit ihrer Gesundheit bezahlen müssen. Die Zahlen sprechen auch für sich. Laut der polizeilichen Kriminalstatistik im Jahr 2023 haben wir es mit rund 15.000 Messerangriffen zu tun. Im Jahr. Das sind über 40 Messerangriffe pro Tag. Die Zahlen sind dramatisch. Und das innerhalb unserer Landesgrenzen. Und ich finde es schön und ich muss sagen, ich finde es auch ein bisschen schade, so etwas immer in der Schweizer Presse lesen zu müssen. Die Weltwoche hat dazu von einem Autor, Philipp Gut, einen hervorragenden Artikel geschrieben, weil es hier immer heißt, jetzt müssen wir uns doch endlich mal über Abschiebung unterhalten. Und alle überschlagen sich darin. Aber er schreibt hier ganz zu Recht, und das ist das, was die AfD seit zehn Jahren sagt, ich zitiere, das wahre Problem, um es deutlich zu sagen, beginnt nicht mit der Ausschaffungsdiskussion, also Ausschaffung, Abschiebungsdiskussion, um einen islamistischen Messerstecher. Das ist das Ende der Fahnenstange. Der Anfang ist die völlig aus dem Ruder gelaufene Massenmigration, das Schein-Asylantentum, der tolerierte, politisch gewollte und geförderte Missbrauch des Asylsystems im Millionenmaßstab. Was unter anderem dazu führt, dass ausgerechnet Syrer und Afghanen zu Zehntausenden auch noch eingebürgert werden. Zitat Ende. Ich bin froh, so etwas überhaupt in einem Medium zu lesen. Ich finde es schade, dass ich so etwas in keinem einzigen deutschen Medium lesen darf. Denn genau da fängt der Umgang mit der Wahrheit an und auch mit dem Mut dazu, endlich mal die Probleme hier anzusprechen, dass das, was hier gemacht wird, politisch motivierter und politisch gewollter, von der Merkel-CDU angefangener, von der Ampel beschleunigter, millionfacher Asylmissbrauch von Schein-Asylanten innerhalb unserer Landesgrenzen ist. Mit nichts anderem haben wir es zu tun. Und darum braucht es, die Migrationswende durch die pure Anwendung von Recht und Gesetz, nichts anderes fordert die AfD. Es wird einfach nicht gemacht. Und endlich ein Ende der Herrschaft des Unrechts, die im Millionenfach seit Jahren betrieben wird. von diesem wirklich, von diesem verantwortungslosen Gutmenschentum, diese Leute millionenfach zu uns reingelassen zu haben, mit einer explodierenden Gewaltkriminalität, laut der polizeilichen Kriminalstatistik. Es ist wirklich unverantwortlich, dass hier kriminelle ausländische Staatsbürger in unser Land reingelassen werden, die hier diese Gewalttaten verüben. Und es ist zu verurteilen. Und es ist endlich ein Politikwechsel anzutreten, der echt ist. Und nicht mit irgendwelchen Worthülsen, die aus meiner Sicht völlig verantwortungslos sind."
163," Die polizeiliche Kriminalstatistik sagt ganz klar, dass die Ausländer- und Jugendkriminalität in unserem Land durch die Decke gegangen ist. Was ist die Ursache davon? Die Ursache ist, dass wir es zugelassen haben, dass illegale Migranten seit 2015 durch offene Grenzen in unser Land strömen, von denen unser Staat noch nicht mal weiß, wer sie sind, woher sie kommen, wie oft sie sich registrieren lassen in unserem Sozialstaat und was sie eigentlich hier zu suchen haben."
164," Woran liegt das? Dass die Menschen kein Vertrauen mehr haben in unsere Politiker, in die Institutionen unseres Landes. Und warum so viele schwarz sehen, vor allem junge Menschen, die Angst, Angst, es geht nicht hier um Sorge, die Angst um die Zukunft haben. Deshalb am 23. Februar AfD."
165," Ich schwöre, dass ich meine Kraft dem Wohle des deutschen Volkes widmen, seine Nutzen mehren, Schaden von ihm wenden, das Grundgesetz und die Gesetze des Bundes, wahren und verteidigen, meine Pflichten gewissenhaft erfüllen und Gerechtigkeit gegen jedermann üben werde. So wahr mir Gott helfe. So wahr mir Gott."
166," Wir wollen, dass sich der Staat ökonomisch zurückzieht und wir wollen, dass er sich gesellschaftlich zurückzieht. Vor allen Dingen wollen wir, dass er sich aus unseren Bildungsinstitutionen mit seinem ganzen Genderquatsch und Diversity zurückzieht."
167," Und darum sagen wir, was für den Wiederaufstieg Deutschlands getan werden muss, liegt auf der Hand. Wir müssen die Einkommens-, Konsum- und Unternehmenssteuern drastisch senken. Wir brauchen einen Umbau des Bürgergeldes zu einer aktivierenden Grundsicherung. Wir müssen die Pullfaktoren für die illegale Migration in unsere Sozialsysteme beseitigen. Das geht nur, indem wir keine Geldleistung mehr an ausländische Staatsbürger auszahlen und diese durch Sachleistung ersetzen. Wir brauchen eine Reduzierung unsinniger Staatsausgaben. Deutschland hat kein Einnahmenproblem. Wir haben jedes Jahr Rekordeinnahmen. Deutschland hat ein Ausgabenproblem. Die Bundesregierung kann nicht sorgsam mit den Rekordsteuereinnahmen umgehen."
168," Das ist ein Beispiel dafür, warum die Kompetenzen zurückgebaut werden müssten. Stichwort auch Gebäudeenergiegesetz halten wir auch für übergriffig. Man darf den Leuten nicht vorschreiben, welche Heizung sie einbauen, ob Öl oder Gas. Wir müssen aufhören mit der Verbotspolitik und das hat den Ursprung in der Europäischen Union. Und darum sagen wir, das soll jeder Nationalstaat selbst für sich entscheiden, dort wo auch die gewählten Parlamente sitzen. Das ist ein Beispiel für die Kompetenzen."
169," Eine völlig ungesteuerte, ungezügelte Zuwanderung. Menschen, die zu uns gekommen sind, damals wurde uns erzählt, wertvoller als Gold. Und heute sehen wir, dass die PKS durch die Decke gegangen ist. Wir reden hier von insgesamt 8.160 Messerangriffen. Da sind pro Tag 23 Messerangriffe verübt innerhalb der deutschen Grenze. Es ist wirklich unglaublich, was hier passiert. Und ich möchte damit sagen, dass so Messerattacken in unserer Kultur nicht angelegt sind. Das kannte man vorher nicht."
170," Liebe Freunde, am Sonntag ist es soweit. Deutschland hat die Wahl. Wenn wir die AfD groß genug machen, dann wird die Brandmauer zusammenbrechen. Dann bekommt Deutschland endlich den Politikwechsel. Aber dafür müssen wir alle zur Wahl gehen. Deshalb habe ich folgende Aktion für euch. Ihr geht am Sonntag zur Wahl, aber nicht alleine. Nehmt noch zwei mit. Eine gute Freundin, die Oma oder den kauzigen Onkel. Egal. Hauptsache, ihr macht alle drei euer Kreuz. Für die Wende in unserem Land. Zusammen seid ihr drei Freunde für Deutschland. Und für die schönsten Fotos, die ihr unter dem Hashtag 3Freunde auf Social Media teilt, haben wir als Dankeschön eines von diesen wunderbaren 25 signierten Team Alice Shirts. Also, mach mit, geht zur Wahl, verändern wir unser Land. Zu dritt schaffen wir das."
171," Zehn Tage sind ins Land gegangen seit der krachenden Wahlniederlage in Sachsen und Thüringen, die Ihre Kanzlerpartei zur Splitterpartei degradiert hat. Sie wollen sich immer noch einreden, dass die Wähler Ihnen in Scharen davonlaufen, weil sie Ihnen Ihre Politik nicht gut genug erklärt hätten. Das Gegenteil ist der Fall. Die Bürger haben ganz genau begriffen, dass Ihre Politik Wohlstandsvernichtung, Deindustrialisierung, Massenmigration und Verlust der inneren Sicherheit bedeutet. Sie sind der Kanzler des Niedergangs, Herr Scholz."
172," Die AfD entlastet nur die Reichen? Fake News! Angenommen, dein Familieneinkommen beträgt 42.000 Euro. Die AfD erhöht deinen Freibetrag. Heißt, weniger Lohnsteuer für dich. Je Kind 20.000 Euro Freistellung von der Rentenversicherung. Weg mit der CO2-Abgabe, weg mit den Rundfunkgebühren und weg mit der Grundsteuer. Entlastung bei Sozialabgaben und Konsumausgaben. Mit uns hast du ca. 7.400 Euro im Jahr mehr in der Tasche. Zeit für Deutschland, Zeit für Veränderung. Deshalb am 23. Februar AfD. Unterstütze deine AfD. Like und teile dieses Video."
173," Wir wollen keine Abhängigkeiten. Wir wollen Freiheit. Wir wollen Meinungsfreiheit. Wir wollen ökonomische Freiheit. Wir wollen Freiheit für die Unternehmen. Unternehmerische Freiheit. Und wir wollen vor allen Dingen, dass wir alle wieder frei werden, dass dieses Land sicher wird und dass wir in Freiheit leben können. Dafür stehen wir."
174," Willkommen beim großen AfD-Klüngelkalender. Heute, Annalenchen ist sauer. Annalena, warum guckst du denn jetzt schon wieder so böse? Ich will nicht drüber brechen. Hat wieder jemand 360-Grad-Witze gemacht, Annalena? Nein, diesmal nicht. Hat sich jemand über den Beacon of Hope lustig gemacht? Nein, das ischt es auch nicht. Ja, aber Annalena, was ist denn dann los? Die Weidel von der AfD hat mich Annalenchen genannt. Und Praktikantin. Naja, wo sie Recht hat, hat sie Recht. Alice, was sollten die Menschen machen, die Annalenchen nicht einmal als Praktikantin irgendwo einsetzen würden? Die sollten die AfD wählen. Du kannst nicht genug bekommen vom AfD-Klüngelkalender. Jetzt Kanal abonnieren und keine Folge mehr verpassen. Was istか, dass wir nach あ'm her?"
175," Kein Problem treibt die Menschen so sehr um, wie mit ansehen zu müssen, wie unsere Städte immer unsicherer werden, wie No-Go-Areas entstehen und wie sich Angst breitmacht. Aschaffenburg, Magdeburg, Mannheim, Solingen und München. Die Liste lässt sich traurigerweise weit fortsetzen. Die Opfer, rechtschaffende Bürger, Männer, Frauen, immer häufiger Kinder und Jugendliche. Die Täter, illegale Einwanderer, meist bereits strafrechtlich auffällig und längst ausreisepflichtig."
176," Wir sehen hinter uns den Slogan für unsere Kampagne Zeit für Deutschland. Denn wir als AfD, wir denken, dass es endlich Zeit ist für unser Land, für die Menschen, die hier leben, die hier Steuern zahlen, für unsere Kinder, für unsere Enkel, denen wir genau das hier schuldig sind, dass wir endlich wieder die Interessen unseres Landes in den Mittelpunkt stellen, dass unsere Kinder, die Enkel, eine Perspektive haben, eine Zukunftsperspektive, eine tolle Ausbildung genießen können, an Schulen, in denen nicht herum gegendert wird mit Rinnen und Ronnen und sonst irgendwas."
177," Oh yeah, oh yeah, oh yeah, woo! Deine Zukunft sichern! Am 9.6. AfD wählen, Blau statt bunt."
178," Dear Elin, thank you so much for your note. The alternative for Germany, the AfD, is indeed the one and only alternative for our country. Our last option, if you ask me. I wish you and President Donald Trump all the best for the upcoming tenure. And also, I wish you and all the American people Merry Christmas and Happy New Year."
179," Machtwechsel in Syrien. Darüber wurde heute gar nicht gesprochen. Der Machtwechsel in Syrien hat aus deutscher Sicht zwei Konsequenzen. Erstens müssen syrische Kriegsflüchtlinge, die vor dem Assad-Regime geflüchtet zu sein, behaupten, die jetzt auf deutschen Straßen zu Zehntausenden die Befreiung Syriens feiern und unter islamistischen Kampfgesängen über Weihnachtsmärkte und durch unsere Fußgängerzonen marschieren, sofort in die Heimat zurückkehren. Es muss verhindert werden, dass neue Flüchtlingsströme den Asylansturm von 2015 noch in den Schatten stellen und abermals unerkannt kampfbereite Soldaten, Islamisten und Dschihadisten ins Land bringen. Nötig ist also ein sofortiger Stopp der Aufnahme."
180," Willkommen beim großen AfD-Klüngelkalender. Heute Friedrich im Linksverkehr. Friedrich, was ist denn in Thüringen los? Was soll da los sein? Die CDU stellt den Ministerpräsidenten. Ja, aber die CDU paktiert mit der Linkspartei, damit das überhaupt möglich wird. Findest du das in Ordnung? Natürlich. Zusammen mit dem BSW, der SPD und den Linken stellen wir eine total stabile Regierung und verhindern, dass die AfD regiert. Und warum nennt ihr das 3 plus 1 Modell? Immer wenn wir einen neuen Stein in die Brandmauer einsetzen, fallen irgendwo anders drei Steine raus. Und was sollen die Menschen tun, die mit dem Verrat der CDU an den Wählern nicht einverstanden sind? Die sollten die AfD wählen. Du kannst nicht genug bekommen vom AfD-Klüngelkalender. Jetzt Kanal abonnieren und keine Folge mehr verpassen."
181," Wir wollen Deutschland zurück auf den Spitzenplatz. Und das geht nur mit Freiheit. Das geht mit Forschung und Entwicklung. Und das geht vor allen Dingen mit einer super Ausbildung für unsere jungen Leute, die da vorne sitzen. Ihr seid die Zukunft. Ihr braucht eine super Ausbildung. Und zu einer spitzen Ausbildung gehört auch, dass die jungen Leute befähigt werden, einen Spitzenjob zu ergattern, qualifiziert zu sein. Das ist das, was wir als Alternative für Deutschland wollen. Und ich kann euch sagen, ich kann euch versprechen, mit diesem ganzen Geschlechterwahnsinn und mit dieser Genderideologie werden wir aufräumen. Es wird alles zugemacht. Es wird alles zugemacht. Alle Genderlehrstühle. Wir brauchen Mathe. Wir brauchen Deutsch. Wir brauchen Fremdsprachen. Wir brauchen intelligente Leute."
182," Wir wollen einen Richtungswechsel in der Migrationspolitik. Wir wollen gesicherte Grenzen haben. Und wir wollen, dass Illegale an unseren Grenzen zurückgewiesen werden. Wir wollen, dass dieser Kontrollverlust endlich aufhört. Und die Menschen in diesem Land, die wollen das auch. Und dementsprechend haben wir diesem Antrag trotz dieser gesamten Spitzen zugestimmt. Das ist für mich ein komplettes Kasper-Theater. Und das haben Sie auch am Mittwoch und vor allen Dingen auch am Freitag gesehen. Sitzungsunterbrechungen vier Stunden lang, aber dann Partynacht davor in Laschets Wohnung. Schwarz-Grün mehr zusammen mit Frau Baerbock. Da wurde Schwarz-Grün, das gehört ja zur Wahl mit dazu, das ist ein komplettes Theater gewesen. Und Schwarz-Grün wird dort vorbereitet bei Bier und Wein offensichtlich. Das ist komplette Wählertäuschung."
183," Wir sind stabil zweitstärkste Kraft und es war wichtig, diesen Anträgen zugestimmt zu haben. Es war ja einmal ein Antrag an den Mittwoch und dann eine Gesetzesvorlage der CDU. Im Übrigen sind das Positionen, die die CDU vorher jahrelang abgelehnt hat. Das haben wir oft in den sieben Jahren im Bundestag auch eingebracht. Aber für uns steht das Interesse des Landes zuerst und nicht Parteitaktik. Und auch ich persönlich, ich sage ganz klar, weil Sie mich eben nach der möglichen Kanzlerschaft gefragt haben, mir ist das völlig egal, wer es letztendlich umsetzt. Das muss nicht ich selbst sein. Hauptsache es wird gemacht. Wenn es ein Unionskanzler macht, dann soll er es tun. Aber Friedrich Merz wird seine Wahlversprechen niemals umsetzen können mit Grün-Rot. Und so ehrlich muss er sich machen. Das kann er letztendlich nur zusammen mit der AfD. Und wir werden erst mal sehen, inwiefern das am Wahlabend ausgeht."
184," Die AfD ist der festen Überzeugung, dass wir unsere Grenzen kontrollieren müssen, unsere Grenzen sicher machen müssen und Illegale sofort von den Grenzen abweisen müssen. Das ist unser Programm."
185," Wuh! Ist das nicht großartig? Eigentlich ist das, was wir wollen. Eigentlich ist das total vernünftig. Es ist normal. Wir sind normal im Kopf. Wir wollen ein normales Land in Ordnung haben. Denn die Menschen wünschen sich einfach nur Normalität. Keine Raketenwissenschaft. Sie wollen Normalität. Sie wollen arbeiten gehen. Sie wollen mit dem Geld, was sie verdienen, Existenzen gründen. Sie wollen Familien gründen. Sie wollen das Beste für ihre Kinder und Enkelkinder. Und das ist die Normalität. Sie wollen sichere Straßen haben. Sie wollen sichere öffentliche Verkehrsmittel. Junge Menschen wollen wieder, wie ich früher. Ich bin so privilegiert, dass ich Teenager war in den 90er Jahren. Boah, haben wir gefeiert. Und ich wünsche mir das. Also bis zum Morgengrauen. Auf dem Fahrrad. Mein Vater hat damals immer gesagt, Mensch, komm um 21 Uhr nach Hause. Da habe ich mich kaputt gelacht als 15-Jährige. 21 Uhr. Nein, wir sind völlig sicher. Wir Mädchen. Wir sind mit dem Fahrrad irgendwo zu einer Party gefahren. Und wir sind mit dem Fahrrad mitten in der Nacht zurück. Manchmal haben wir auch die Straße nicht mehr getroffen. Ist ja auch egal. Aber das hat dazugehört. Und genau diese Freiheit, liebe Freunde, wünsche ich mir für euch, für die nächste Generation der jungen Leute, dass sie wieder Party machen können. Dass sie in eine Disco gehen können. Vielen Dank."
186,ставeeocoolcomjpi Anchorkee Access字幕пис
187," Dann die großen Bauernproteste. Brandenburger Tor, alles war zu. Mittelständler, Unternehmer waren da. Wer war nicht da? Die Regierungsbank war da. Ich kann Ihnen aber sagen, wer da war. Die AfD war da. Ich war da. Ich habe mir das angehört. Deshalb am 23. Februar AfD."
188, We'll be right back.
189," Du glaubst, dass Männer schwanger werden können? Nicht AfD wählen. Du hast Bock auf Krieg? Nicht AfD wählen. Du willst gern Insekten essen? Nicht AfD wählen. Du willst gern im Netz zensiert werden? Nicht AfD wählen. Falls nicht, doch AfD wählen. Weil Deutschland nicht nur ein Ort, sondern unsere Heimat ist. Laufstadtbund."
